symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_filled_accumulated_quantity,order_trade_time,usd_size
IOTX,BUY,LIMIT,IOC,1551,0.01997,0.01969,FILLED,1551,1551,1745678753279,30.973470000000002
WCT,BUY,LIMIT,IOC,12,0.4361857,0.4319000,FILLED,12,12,1745678754145,5.2342284
INIT,SELL,LIMIT,IOC,239,0.8933288,0.9012196,FILLED,84,239,1745678755243,213.50558320000002
INIT,SELL,LIMIT,IOC,377,0.8925750,0.9009000,FILLED,377,377,1745678757490,336.500775
SYN,SELL,LIMIT,IOC,140,0.3299613,0.3348000,FILLED,140,140,1745678759359,46.194582000000004
WCT,BUY,LIMIT,IOC,71901,0.4397768,0.4335115,FILLED,3369,71901,1745678764093,31620.3916968
WCT,BUY,LIMIT,IOC,364,0.4375376,0.4336000,FILLED,364,364,1745678767264,159.2636864
INIT,BUY,LIMIT,IOC,75,0.9107067,0.9028000,FILLED,75,75,1745678767264,68.3030025
TRUMP,BUY,LIMIT,IOC,96.52,15.400844,15.256000,FILLED,96.23,96.52,1745678772165,1486.4894628799998
ETHW,BUY,LIMIT,IOC,92,1.879980,1.879980,FILLED,92,92,1745678775349,172.95816
TRUMP,BUY,LIMIT,IOC,27.85,15.419374,15.269000,FILLED,1.28,27.85,1745678776171,429.4295659
ETHW,BUY,LIMIT,IOC,6,1.883971,1.883971,FILLED,6,6,1745678777141,11.303826
HBAR,BUY,LIMIT,IOC,1289,0.19375,0.19188,FILLED,1289,1289,1745678777316,249.74375
HYPER,BUY,LIMIT,IOC,141,0.2169104,0.2150000,FILLED,141,141,1745678777378,30.5843664
JELLYJELLY,BUY,LIMIT,IOC,39712,0.0357274,0.0351451,FILLED,198,39712,1745678777764,1418.8065088
ETHW,BUY,LIMIT,IOC,47,1.895604,1.895604,FILLED,47,47,1745678778161,89.093388
ZEREBRO,BUY,LIMIT,IOC,2617,0.0481538,0.0477400,FILLED,2617,2617,1745678778248,126.0184946
KOMA,BUY,LIMIT,IOC,564,0.0248890,0.0246900,FILLED,564,564,1745678778248,14.037396000000001
ETHW,BUY,LIMIT,IOC,8,1.904604,1.904604,FILLED,8,8,1745678779169,15.236832
TRUMP,BUY,LIMIT,IOC,118.12,15.428031,15.274000,FILLED,26.44,118.12,1745678779348,1822.35902172
GUN,BUY,LIMIT,IOC,89,0.0583015,0.0578000,FILLED,89,89,1745678780052,5.1888335
JELLYJELLY,BUY,LIMIT,IOC,2331,0.0357694,0.0351600,FILLED,2331,2331,1745678780071,83.3784714
ETHW,BUY,LIMIT,IOC,2492,1.913770,1.907105,FILLED,45,2492,1745678780276,4769.11484
TRUMP,BUY,LIMIT,IOC,20.00,15.432861,15.284000,FILLED,20.00,20.00,1745678784045,308.65722
GUN,BUY,LIMIT,IOC,23562,0.0584287,0.0578776,FILLED,2028,23562,1745678786432,1376.6970294
TRUMP,BUY,LIMIT,IOC,26.17,15.449018,15.295000,FILLED,26.17,26.17,1745678792039,404.30080106
ETHW,BUY,LIMIT,IOC,38,1.924019,1.912700,FILLED,38,38,1745678799546,73.11272199999999
ETHW,BUY,LIMIT,IOC,123,1.925136,1.916451,FILLED,63,123,1745678801565,236.791728
ETHW,BUY,LIMIT,IOC,36,1.934198,1.914350,FILLED,9,36,1745678803092,69.631128
TRUMP,BUY,LIMIT,IOC,1.21,15.465432,15.305000,FILLED,1.21,1.21,1745678820433,18.71317272
INIT,SELL,LIMIT,IOC,661,0.8911407,0.8989346,FILLED,3,661,1745678821242,589.0440027
NOT,BUY,LIMIT,IOC,450000,0.0025683,0.0025450,FILLED,446071,450000,1745678824219,1155.735
SWARMS,SELL,LIMIT,IOC,12000,0.0305722,0.0308905,FILLED,2852,12000,1745678824219,366.8664
SYN,SELL,LIMIT,IOC,415,0.3284764,0.3327433,FILLED,235,415,1745678824433,136.317706
ETHW,BUY,LIMIT,IOC,3,1.936838,1.936838,FILLED,3,3,1745678824464,5.810514
ETHW,BUY,LIMIT,IOC,260,1.961475,1.961475,FILLED,260,260,1745678827315,509.98350000000005
SYN,SELL,LIMIT,IOC,75,0.3277407,0.3312000,FILLED,75,75,1745678827374,24.5805525
ETHW,BUY,LIMIT,IOC,920,1.973436,1.973436,FILLED,920,920,1745678828341,1815.56112
FARTCOIN,BUY,LIMIT,IOC,50.0,1.0332231,1.0238000,FILLED,50.0,50.0,1745678828505,51.661155
ETHW,BUY,LIMIT,IOC,64,1.989027,1.989027,FILLED,64,64,1745678829506,127.297728
ALPACA,BUY,LIMIT,IOC,175,0.3015910,0.2938300,FILLED,175,175,1745678830216,52.778425
TRUMP,BUY,LIMIT,IOC,18.64,15.472986,15.332000,FILLED,17.98,18.64,1745678830534,288.41645904
ETHW,BUY,LIMIT,IOC,1234,2.016508,1.999336,FILLED,84,1234,1745678831166,2488.370872
ZEREBRO,BUY,LIMIT,IOC,2810,0.0481423,0.0476800,FILLED,2810,2810,1745678831168,135.279863
MEMEFI,BUY,LIMIT,IOC,80619,0.0028936,0.0028745,FILLED,41393,80619,1745678831263,233.2791384
BABY,BUY,LIMIT,IOC,6891,0.0840898,0.0829064,FILLED,1312,6891,1745678831306,579.4628118
TRUMP,BUY,LIMIT,IOC,28.50,15.490685,15.340000,FILLED,28.50,28.50,1745678832085,441.48452249999997
WIF,BUY,LIMIT,IOC,390.5,0.6556455,0.6491000,FILLED,390.5,390.5,1745678832101,256.02956775
MEMEFI,BUY,LIMIT,IOC,52838,0.0029064,0.0028720,FILLED,38741,52838,1745678832454,153.5683632
TRUMPUSDC,BUY,LIMIT,IOC,0.52,15.492998,15.354000,FILLED,0.52,0.52,1745678833485,8.05635896
MEMEFI,BUY,LIMIT,IOC,191231,0.0029133,0.0028799,FILLED,174507,191231,1745678833486,557.1132723000001
TRUMP,BUY,LIMIT,IOC,3.83,15.492224,15.344000,FILLED,3.83,3.83,1745678833507,59.335217920000005
MEMEFI,BUY,LIMIT,IOC,42879,0.0029174,0.0029174,FILLED,42879,42879,1745678834593,125.0951946
MEMEFI,BUY,LIMIT,IOC,24449,0.0029206,0.0029050,FILLED,24449,24449,1745678836048,71.4057494
TRUMP,BUY,LIMIT,IOC,330.74,15.515024,15.367831,FILLED,42.05,330.74,1745678836244,5131.43903776
MEMEFI,BUY,LIMIT,IOC,35523,0.0029501,0.0029255,FILLED,18799,35523,1745678837093,104.79640230000001
TRUMP,BUY,LIMIT,IOC,17.29,15.517288,15.373000,FILLED,17.29,17.29,1745678837451,268.29390952
MEMEFI,BUY,LIMIT,IOC,247465,0.0029550,0.0029309,FILLED,184208,247465,1745678838129,731.259075
SYN,BUY,LIMIT,IOC,153,0.3380534,0.3330039,FILLED,6,153,1745678838144,51.7221702
TRUMP,BUY,LIMIT,IOC,15.06,15.525304,15.372000,FILLED,15.06,15.06,1745678838475,233.81107824
NEAR,BUY,LIMIT,IOC,775,2.6232,2.5980,FILLED,218,775,1745678839176,2032.9800000000002
MEMEFI,BUY,LIMIT,IOC,8190,0.0029680,0.0029420,FILLED,4726,8190,1745678839353,24.307920000000003
MEMEFI,BUY,LIMIT,IOC,3520,0.0029783,0.0029450,FILLED,3520,3520,1745678840423,10.483616
MEMEFI,BUY,LIMIT,IOC,458037,0.0029846,0.0029560,FILLED,98037,458037,1745678841486,1367.0572302
WCT,BUY,LIMIT,IOC,3004,0.4370998,0.4332975,FILLED,354,3004,1745678842167,1313.0477991999999
FIS,SELL,LIMIT,IOC,2407,0.2000269,0.2016397,FILLED,18,2407,1745678842192,481.4647483
JELLYJELLY,BUY,LIMIT,IOC,200,0.0356655,0.0352400,FILLED,200,200,1745678842297,7.133100000000001
MEMEFI,BUY,LIMIT,IOC,10802,0.0030000,0.0029726,FILLED,7338,10802,1745678842494,32.406
BABY,BUY,LIMIT,IOC,1645,0.0842039,0.0830300,FILLED,1645,1645,1745678842528,138.5154155
INIT,BUY,LIMIT,IOC,174,0.9089162,0.9020000,FILLED,174,174,1745678842632,158.1514188
LAYER,BUY,LIMIT,IOC,81.8,2.616914,2.598848,FILLED,40.0,81.8,1745678842632,214.0635652
1000PEPE,SELL,LIMIT,IOC,638,0.0091157,0.0091721,FILLED,638,638,1745678843078,5.8158166
ADA,SELL,LIMIT,IOC,13,0.70570,0.70900,FILLED,13,13,1745678843078,9.1741
XRP,SELL,LIMIT,IOC,4.5,2.1853,2.1955,FILLED,4.5,4.5,1745678843078,9.833849999999998
DOGE,SELL,LIMIT,IOC,54,0.181293,0.182140,FILLED,54,54,1745678843078,9.789822000000001
FARTCOIN,BUY,LIMIT,IOC,6.7,1.0342000,1.0254000,FILLED,6.7,6.7,1745678843081,6.92914
ATOM,BUY,LIMIT,IOC,89.15,4.655,4.628,FILLED,19.25,89.15,1745678843459,414.99325000000005
MEMEFI,BUY,LIMIT,IOC,250935,0.0030052,0.0029726,FILLED,16973,250935,1745678843501,754.109862
BABY,BUY,LIMIT,IOC,137,0.0842502,0.0830600,FILLED,137,137,1745678844133,11.5422774
FARTCOIN,BUY,LIMIT,IOC,9.1,1.0344022,1.0252000,FILLED,9.1,9.1,1745678844133,9.41306002
MEMEFI,BUY,LIMIT,IOC,522119,0.0030099,0.0029658,FILLED,437516,522119,1745678845090,1571.5259781
1000PEPE,BUY,LIMIT,IOC,53138,0.0092305,0.0091718,FILLED,32759,53138,1745678845189,490.490309
XRP,BUY,LIMIT,IOC,439.9,2.2063,2.1956,FILLED,439.9,439.9,1745678845189,970.55137
TRUMP,BUY,LIMIT,IOC,0.33,15.536335,15.387000,FILLED,0.33,0.33,1745678846082,5.12699055
TRUMPUSDC,BUY,LIMIT,IOC,5.00,15.557256,15.405000,FILLED,4.39,5.00,1745678847246,77.78628
VIRTUAL,BUY,LIMIT,IOC,50.3,1.0288361,1.0193000,FILLED,50.3,50.3,1745678848175,51.75045582999999
SUI,BUY,LIMIT,IOC,283.9,3.469990,3.437464,FILLED,244.0,283.9,1745678850175,985.1301609999999
MEMEFI,BUY,LIMIT,IOC,317604,0.0030147,0.0029715,FILLED,170868,317604,1745678853300,957.4807787999999
MEMEFI,BUY,LIMIT,IOC,46675,0.0030169,0.0029660,FILLED,46675,46675,1745678854403,140.8138075
BTC,BUY,LIMIT,IOC,0.006,94598.00,94224.60,FILLED,0.006,0.006,1745678855042,567.588
OP,BUY,LIMIT,IOC,174.2,0.8356253,0.8308000,FILLED,174.2,174.2,1745678856463,145.56592726
BABY,BUY,LIMIT,IOC,3566,0.0843108,0.0830691,FILLED,208,3566,1745678859281,300.6523128
INJ,BUY,LIMIT,IOC,0.9,10.371179,10.272000,FILLED,0.9,0.9,1745678860476,9.3340611
BABY,BUY,LIMIT,IOC,3254,0.0843804,0.0830900,FILLED,725,3254,1745678864265,274.5738216
BTC,BUY,LIMIT,IOC,0.010,94603.70,94227.60,FILLED,0.010,0.010,1745678865330,946.037
ADA,BUY,LIMIT,IOC,81,0.71303,0.70950,FILLED,81,81,1745678869434,57.755430000000004
SUIUSDC,BUY,LIMIT,IOC,70.2,3.477406,3.442103,FILLED,4.6,70.2,1745678875576,244.11390120000002
REZ,BUY,LIMIT,IOC,1107,0.0149254,0.0147000,FILLED,1107,1107,1745678878256,16.5224178
FLOW,BUY,LIMIT,IOC,130.8,0.412,0.409,FILLED,130.8,130.8,1745678883243,53.8896
SYN,BUY,LIMIT,IOC,164,0.3401052,0.3352000,FILLED,164,164,1745678895367,55.7772528
INIT,SELL,LIMIT,IOC,266,0.8886673,0.8974082,FILLED,244,266,1745678897561,236.38550180000001
INIT,SELL,LIMIT,IOC,383,0.8875324,0.8966000,FILLED,299,383,1745678900516,339.9249092
MEMEFI,SELL,LIMIT,IOC,117266,0.0029038,0.0029470,FILLED,117266,117266,1745678908375,340.5170108
INIT,SELL,LIMIT,IOC,863,0.8862209,0.8931659,FILLED,91,863,1745678910424,764.8086367
INIT,SELL,LIMIT,IOC,110,0.8852657,0.8920000,FILLED,110,110,1745678913156,97.379227
JELLYJELLY,BUY,LIMIT,IOC,5368,0.0359741,0.0352600,FILLED,5368,5368,1745678917295,193.1089688
CETUS,BUY,LIMIT,IOC,1230,0.1941906,0.1924428,FILLED,185,1230,1745678917295,238.854438
INIT,SELL,LIMIT,IOC,72,0.8831542,0.8894000,FILLED,41,72,1745678917579,63.5871024
INIT,SELL,LIMIT,IOC,10975,0.8805008,0.8894763,FILLED,42,10975,1745678919080,9663.49628
INIT,SELL,LIMIT,IOC,5549,0.8822613,0.8891919,FILLED,219,5549,1745678920187,4895.6679537
INIT,SELL,LIMIT,IOC,1332,0.8818143,0.8897171,FILLED,60,1332,1745678921380,1174.5766476000001
PUMP,SELL,LIMIT,IOC,576,0.0846721,0.0867100,FILLED,576,576,1745678921380,48.7711296
SYN,SELL,LIMIT,IOC,642,0.3288071,0.3334000,FILLED,642,642,1745678941504,211.0941582
SYN,SELL,LIMIT,IOC,112,0.3280179,0.3317000,FILLED,112,112,1745678948188,36.7380048
SYN,SELL,LIMIT,IOC,23,0.3270394,0.3270394,FILLED,23,23,1745678950112,7.521906199999999
SYN,SELL,LIMIT,IOC,8938,0.3250071,0.3268656,FILLED,813,8938,1745678952419,2904.9134598
SYN,SELL,LIMIT,IOC,24,0.3226039,0.3265000,FILLED,24,24,1745678956165,7.7424935999999995
ETHW,BUY,LIMIT,IOC,95,2.019151,1.994487,FILLED,25,95,1745678967327,191.819345
TRUMP,SELL,LIMIT,IOC,159.63,15.125905,15.271000,FILLED,15.26,159.63,1745678970333,2414.54821515
BANK,SELL,LIMIT,IOC,1369,0.0345493,0.0350290,FILLED,1369,1369,1745678973383,47.2979917
WCT,BUY,LIMIT,IOC,71,0.4387506,0.4345000,FILLED,71,71,1745678983381,31.151292599999998
TRUMP,SELL,LIMIT,IOC,62.92,15.095872,15.247000,FILLED,62.92,62.92,1745678988155,949.83226624
LAYER,SELL,LIMIT,IOC,45.8,2.555742,2.581200,FILLED,45.8,45.8,1745678988155,117.05298359999999
TRUMP,SELL,LIMIT,IOC,2.19,15.095447,15.247000,FILLED,2.19,2.19,1745678992386,33.05902893
KERNEL,BUY,LIMIT,IOC,287,0.1729580,0.1711000,FILLED,287,287,1745678992517,49.638946
ETHW,BUY,LIMIT,IOC,4,2.022353,2.006700,FILLED,4,4,1745678995085,8.089412
BANK,SELL,LIMIT,IOC,3169,0.0344517,0.0350191,FILLED,87,3169,1745679003289,109.17743730000001
HYPER,SELL,LIMIT,IOC,2818,0.2122149,0.2143000,FILLED,638,2818,1745679009452,598.0215882
HYPER,SELL,LIMIT,IOC,723,0.2119591,0.2141000,FILLED,723,723,1745679021336,153.24642930000002
WCT,SELL,LIMIT,IOC,1728,0.4283003,0.4317266,FILLED,486,1728,1745679024578,740.1029184
ALPACA,SELL,LIMIT,IOC,88,0.2815960,0.2896500,FILLED,88,88,1745679034044,24.780448
ALPACA,SELL,LIMIT,IOC,66,0.2812852,0.2894000,FILLED,66,66,1745679040398,18.5648232
ALPACA,SELL,LIMIT,IOC,2009,0.2808414,0.2885203,FILLED,59,2009,1745679042154,564.2103726
ALPACA,SELL,LIMIT,IOC,69,0.2805777,0.2883600,FILLED,69,69,1745679043405,19.3598613
ALPACA,SELL,LIMIT,IOC,84,0.2803137,0.2877300,FILLED,23,84,1745679044573,23.5463508
VIRTUAL,SELL,LIMIT,IOC,552.2,1.0053430,1.0147404,FILLED,110.6,552.2,1745679046384,555.1504046000001
ALPACA,SELL,LIMIT,IOC,158,0.2797643,0.2887000,FILLED,91,158,1745679047333,44.202759400000005
MEMEFI,SELL,LIMIT,IOC,273229,0.0028807,0.0029240,FILLED,273229,273229,1745679056421,787.0907803
PAXG,BUY,LIMIT,IOC,0.060,3350.1104,3317.4800,FILLED,0.021,0.060,1745679061055,201.006624
MEMEFI,SELL,LIMIT,IOC,6220,0.0028720,0.0029130,FILLED,6220,6220,1745679080560,17.86384
TRUMP,BUY,LIMIT,IOC,4.71,15.431459,15.274000,FILLED,4.71,4.71,1745679083265,72.68217189
MEMEFI,SELL,LIMIT,IOC,10591,0.0028562,0.0028890,FILLED,10591,10591,1745679083308,30.250014200000003
MEMEFI,SELL,LIMIT,IOC,244712,0.0028512,0.0028960,FILLED,38326,244712,1745679084564,697.7228544
BABY,SELL,LIMIT,IOC,5542,0.0808488,0.0820485,FILLED,2908,5542,1745679092801,448.0640496
MEMEFI,SELL,LIMIT,IOC,19396,0.0028436,0.0028810,FILLED,19396,19396,1745679107546,55.1544656
WCT,SELL,LIMIT,IOC,23,0.4271485,0.4309000,FILLED,23,23,1745679114607,9.824415499999999
TRUMP,SELL,LIMIT,IOC,129.73,15.078429,15.231000,FILLED,107.22,129.73,1745679134406,1956.12459417
SUI,SELL,LIMIT,IOC,197.1,3.387089,3.421500,FILLED,197.1,197.1,1745679136513,667.5952419
SYN,BUY,LIMIT,IOC,746,0.3424680,0.3375000,FILLED,250,746,1745679138536,255.48112799999998
SYN,BUY,LIMIT,IOC,1800,0.3432349,0.3368262,FILLED,69,1800,1745679139553,617.82282
INIT,BUY,LIMIT,IOC,1300,0.9038069,0.8952619,FILLED,608,1300,1745679139553,1174.94897
SUI,SELL,LIMIT,IOC,258.3,3.386333,3.419100,FILLED,132.4,258.3,1745679146288,874.6898139000001
MEMEFI,BUY,LIMIT,IOC,91981,0.0029467,0.0029010,FILLED,91981,91981,1745679154333,271.0404127
SUI,SELL,LIMIT,IOC,19.3,3.382851,3.415400,FILLED,19.3,19.3,1745679158168,65.28902430000001
KERNEL,SELL,LIMIT,IOC,30,0.1686685,0.1702000,FILLED,30,30,1745679159139,5.060055
TRUMP,BUY,LIMIT,IOC,17.06,15.407613,15.261000,FILLED,17.06,17.06,1745679184244,262.85387777999995
EPT,SELL,LIMIT,IOC,30000,0.0103746,0.0105253,FILLED,21955,30000,1745679198253,311.238
BSV,BUY,LIMIT,IOC,4.3,41.68684,41.10906,FILLED,0.9,4.3,1745679202154,179.25341199999997
EPT,SELL,LIMIT,IOC,102976,0.0103555,0.0105100,FILLED,7874,102976,1745679208348,1066.367968
TRUMP,BUY,LIMIT,IOC,7.22,15.425921,15.286000,FILLED,7.22,7.22,1745679215046,111.37514962
1000PEPE,BUY,LIMIT,IOC,608,0.0092576,0.0092047,FILLED,608,608,1745679215173,5.628620799999999
ALPACA,SELL,LIMIT,IOC,1268,0.2795476,0.2870501,FILLED,228,1268,1745679218086,354.4663568
HYPER,BUY,LIMIT,IOC,2298,0.2174863,0.2155000,FILLED,234,2298,1745679219275,499.7835174
INJ,SELL,LIMIT,IOC,49.1,10.025054,10.102000,FILLED,1.8,49.1,1745679224115,492.23015140000007
QUICK,BUY,LIMIT,IOC,1064,0.0264282,0.0261400,FILLED,1064,1064,1745679228080,28.119604799999998
ALPACA,SELL,LIMIT,IOC,1099,0.2793981,0.2863485,FILLED,156,1099,1745679229461,307.0585119
ALPACA,SELL,LIMIT,IOC,66,0.2790486,0.2875200,FILLED,66,66,1745679231416,18.417207599999998
ALPACA,SELL,LIMIT,IOC,39,0.2788888,0.2874200,FILLED,39,39,1745679233081,10.8766632
GUN,SELL,LIMIT,IOC,104,0.0574516,0.0580000,FILLED,104,104,1745679234132,5.9749664
SYN,BUY,LIMIT,IOC,834,0.3424591,0.3370491,FILLED,131,834,1745679237043,285.6108894
ALPACA,SELL,LIMIT,IOC,31,0.2786381,0.2863100,FILLED,31,31,1745679239098,8.6377811
ALPACA,SELL,LIMIT,IOC,284,0.2782182,0.2865100,FILLED,259,284,1745679241527,79.0139688
TRUMP,BUY,LIMIT,IOC,55.06,15.461712,15.305000,FILLED,34.99,55.06,1745679243406,851.32186272
TRUMP,BUY,LIMIT,IOC,327.18,15.476104,15.317948,FILLED,22.34,327.18,1745679253105,5063.47170672
LEVER,BUY,LIMIT,IOC,308915,0.0008454,0.0008295,FILLED,95521,308915,1745679253440,261.156741
1000PEPE,BUY,LIMIT,IOC,593,0.0092645,0.0092019,FILLED,593,593,1745679255213,5.4938485
INIT,BUY,LIMIT,IOC,1904,0.9069201,0.8990198,FILLED,16,1904,1745679256528,1726.7758704
HYPER,BUY,LIMIT,IOC,96,0.2178768,0.2158000,FILLED,96,96,1745679257183,20.916172800000002
ALPACA,SELL,LIMIT,IOC,98,0.2778558,0.2860000,FILLED,98,98,1745679258277,27.229868399999997
ALPACA,SELL,LIMIT,IOC,293,0.2777210,0.2852400,FILLED,293,293,1745679260273,81.372253
ALPACA,SELL,LIMIT,IOC,1593,0.2773122,0.2852684,FILLED,42,1593,1745679261411,441.7583346
CAKE,BUY,LIMIT,IOC,957,2.1243273,2.1030875,FILLED,4,957,1745679268240,2032.9812261
INIT,BUY,LIMIT,IOC,181,0.9089433,0.9004000,FILLED,149,181,1745679271069,164.5187373
HYPER,BUY,LIMIT,IOC,75,0.2179204,0.2160000,FILLED,75,75,1745679290529,16.34403
HYPER,BUY,LIMIT,IOC,44934,0.2191982,0.2167723,FILLED,95,44934,1745679319073,9849.451918800001
HYPER,BUY,LIMIT,IOC,914,0.2187117,0.2166644,FILLED,198,914,1745679325584,199.9024938
TRUMP,SELL,LIMIT,IOC,0.78,15.091473,15.250000,FILLED,0.78,0.78,1745679332389,11.771348940000001
HYPER,BUY,LIMIT,IOC,32,0.2188514,0.2167000,FILLED,32,32,1745679333514,7.0032448
MEMEFI,BUY,LIMIT,IOC,45677,0.0029392,0.0029030,FILLED,45677,45677,1745679350354,134.2538384
BANK,SELL,LIMIT,IOC,857,0.0343137,0.0348700,FILLED,389,857,1745679350420,29.406840900000002
MEMEFI,BUY,LIMIT,IOC,4090,0.0029433,0.0029030,FILLED,4090,4090,1745679352141,12.038096999999999
HYPER,BUY,LIMIT,IOC,1220,0.2189384,0.2171000,FILLED,1220,1220,1745679358188,267.104848
SYN,BUY,LIMIT,IOC,20,0.3442069,0.3392000,FILLED,20,20,1745679358436,6.884138
HYPER,BUY,LIMIT,IOC,291,0.2191179,0.2173000,FILLED,57,291,1745679359347,63.7633089
BTC,BUY,LIMIT,IOC,0.006,94597.29,94229.80,FILLED,0.006,0.006,1745679359590,567.5837399999999
MEMEFI,BUY,LIMIT,IOC,8690,0.0029472,0.0029092,FILLED,1955,8690,1745679363513,25.611168
LAYER,SELL,LIMIT,IOC,43.5,2.520545,2.541200,FILLED,43.5,43.5,1745679367378,109.64370749999999
ETHW,BUY,LIMIT,IOC,879,2.037514,2.035350,FILLED,12,879,1745679373068,1790.974806
ETHW,BUY,LIMIT,IOC,138,2.039216,2.016831,FILLED,43,138,1745679374373,281.411808
TAO,BUY,LIMIT,IOC,7.312,345.87,342.36,FILLED,2.249,7.312,1745679393428,2529.00144
SYN,SELL,LIMIT,IOC,4549,0.3341042,0.3386614,FILLED,497,4549,1745679402371,1519.8400058
MEMEFI,BUY,LIMIT,IOC,4815,0.0029556,0.0029130,FILLED,4815,4815,1745679407400,14.231214
INIT,SELL,LIMIT,IOC,846,0.8837022,0.8908000,FILLED,105,846,1745679426284,747.6120612
INIT,SELL,LIMIT,IOC,259,0.8826542,0.8896000,FILLED,259,259,1745679428115,228.6074378
INIT,SELL,LIMIT,IOC,801,0.8819541,0.8889113,FILLED,169,801,1745679429308,706.4452341
INIT,SELL,LIMIT,IOC,56,0.8808773,0.8904000,FILLED,40,56,1745679432083,49.3291288
TON,BUY,LIMIT,IOC,31.3,3.2966891,3.2651507,FILLED,12.9,31.3,1745679433450,103.18636883
SYN,SELL,LIMIT,IOC,62,0.3331301,0.3381000,FILLED,62,62,1745679455073,20.6540662
PARTI,BUY,LIMIT,IOC,27984,0.1780053,0.1763000,FILLED,9162,27984,1745679493490,4981.3003152
QUICK,BUY,LIMIT,IOC,1308,0.0265023,0.0262300,FILLED,1308,1308,1745679494081,34.6650084
PARTI,BUY,LIMIT,IOC,1479,0.1781469,0.1763000,FILLED,153,1479,1745679497591,263.4792651
FARTCOIN,BUY,LIMIT,IOC,36.1,1.0347364,1.0256000,FILLED,36.1,36.1,1745679505511,37.35398404
SYN,BUY,LIMIT,IOC,165,0.3471677,0.3421000,FILLED,165,165,1745679509072,57.2826705
SYN,BUY,LIMIT,IOC,40,0.3475865,0.3409000,FILLED,40,40,1745679512181,13.90346
WCT,SELL,LIMIT,IOC,1157,0.4263265,0.4304000,FILLED,14,1157,1745679558729,493.25976049999997
WCT,SELL,LIMIT,IOC,1670,0.4260305,0.4299891,FILLED,135,1670,1745679566204,711.4709349999999
EPT,SELL,LIMIT,IOC,5060,0.0103162,0.0104080,FILLED,3919,5060,1745679569260,52.199971999999995
KAITO,SELL,LIMIT,IOC,221.2,0.956536,0.965594,FILLED,12.5,221.2,1745679570455,211.5857632
KAVA,SELL,LIMIT,IOC,11.9,0.4499,0.4565,FILLED,11.9,11.9,1745679578044,5.35381
TRUMP,BUY,LIMIT,IOC,327.90,15.429513,15.307466,FILLED,109.58,327.90,1745679589172,5059.3373126999995
FARTCOIN,BUY,LIMIT,IOC,415.5,1.0368370,1.0274000,FILLED,162.0,415.5,1745679608270,430.8057735
TRUMP,BUY,LIMIT,IOC,15.93,15.477599,15.343000,FILLED,15.93,15.93,1745679608533,246.55815206999998
TRUMP,BUY,LIMIT,IOC,264.91,15.521266,15.378000,FILLED,144.90,264.91,1745679613701,4111.738576060001
TRUMP,BUY,LIMIT,IOC,2.96,15.528809,15.369000,FILLED,2.96,2.96,1745679616325,45.965274640000004
INIT,BUY,LIMIT,IOC,560,0.9034054,0.8947092,FILLED,52,560,1745679620326,505.90702400000004
MEMEFI,SELL,LIMIT,IOC,856056,0.0028444,0.0028764,FILLED,154,856056,1745679626563,2434.9656864
RAYSOL,BUY,LIMIT,IOC,115.3,2.8065368,2.7812470,FILLED,99.3,115.3,1745679632145,323.59369304
BTC,BUY,LIMIT,IOC,0.006,94615.26,94238.50,FILLED,0.006,0.006,1745679635589,567.69156
SYN,BUY,LIMIT,IOC,644,0.3474941,0.3423722,FILLED,436,644,1745679647348,223.78620039999998
SYN,BUY,LIMIT,IOC,572,0.3486138,0.3438000,FILLED,486,572,1745679650217,199.4070936
DEGO,BUY,LIMIT,IOC,17.3,2.4143430,2.3911000,FILLED,17.3,17.3,1745679652344,41.7681339
SUI,BUY,LIMIT,IOC,131.6,3.456935,3.422900,FILLED,131.6,131.6,1745679653489,454.932646
SYN,BUY,LIMIT,IOC,92,0.3488819,0.3428000,FILLED,92,92,1745679657258,32.0971348
DEGO,BUY,LIMIT,IOC,66.5,2.4155283,2.3944000,FILLED,66.5,66.5,1745679658362,160.63263195000002
DEGO,BUY,LIMIT,IOC,364.7,2.4169833,2.3946454,FILLED,29.4,364.7,1745679661460,881.47380951
INIT,BUY,LIMIT,IOC,330,0.9034109,0.8953000,FILLED,64,330,1745679662305,298.125597
INJ,BUY,LIMIT,IOC,124.1,10.241604,10.141000,FILLED,38.8,124.1,1745679663104,1270.9830564000001
MEMEFI,BUY,LIMIT,IOC,276052,0.0029575,0.0029181,FILLED,39899,276052,1745679663127,816.42379
LEVER,BUY,LIMIT,IOC,1022825,0.0008574,0.0008426,FILLED,6666,1022825,1745679672299,876.970155
SYN,SELL,LIMIT,IOC,801,0.3367346,0.3419223,FILLED,622,801,1745679673251,269.7244146
LEVER,BUY,LIMIT,IOC,25942,0.0008602,0.0008421,FILLED,25942,25942,1745679674517,22.3153084
EPT,SELL,LIMIT,IOC,220065,0.0102237,0.0103638,FILLED,10330,220065,1745679689552,2249.8785405000003
LEVER,BUY,LIMIT,IOC,294252,0.0008618,0.0008453,FILLED,294252,294252,1745679692077,253.5863736
SYN,BUY,LIMIT,IOC,2818,0.3495874,0.3454873,FILLED,502,2818,1745679694108,985.1372931999999
INIT,BUY,LIMIT,IOC,1479,0.9064374,0.8979354,FILLED,265,1479,1745679695313,1340.6209145999999
SYN,BUY,LIMIT,IOC,150,0.3499950,0.3447000,FILLED,11,150,1745679695422,52.49925
